iso_code,date,vaccine_name,total_vaccinations
BEL,2022/5/13,Pfizer/BioNTech,17774761
BEL,2022/5/20,Johnson&Johnson,428154
BEL,2022/5/20,Moderna,4290712
BEL,2022/5/20,Novavax,1752
BEL,2022/5/20,Oxford/AstraZeneca,2849268
BEL,2022/5/20,Pfizer/BioNTech,17786396
BEL,2022/5/27,Johnson&Johnson,428179
BEL,2022/5/27,Moderna,4291003
BEL,2022/5/27,Novavax,1832
BEL,2022/5/27,Oxford/AstraZeneca,2849270
BEL,2022/5/27,Pfizer/BioNTech,17810162
BEL,2022/6/3,Johnson&Johnson,428198
BEL,2022/6/3,Moderna,4291295
BEL,2022/6/3,Novavax,1922
BEL,2022/6/3,Pfizer/BioNTech,17892858
BEL,2022/6/10,Johnson&Johnson,428216
BEL,2022/6/10,Moderna,4291581
BEL,2022/6/10,Novavax,2045
BEL,2022/6/10,Oxford/AstraZeneca,2849271
BEL,2022/6/10,Pfizer/BioNTech,17978070
BEL,2022/6/17,Johnson&Johnson,428232
BEL,2022/6/17,Moderna,4291896
BEL,2022/6/17,Novavax,2112
BEL,2022/6/17,Oxford/AstraZeneca,2849278
BEL,2022/6/17,Pfizer/BioNTech,18045771
BEL,2022/6/24,Johnson&Johnson,428243
BEL,2022/6/24,Moderna,4292403
BEL,2022/6/24,Novavax,2170
BEL,2022/6/24,Oxford/AstraZeneca,2849280
BEL,2022/6/24,Pfizer/BioNTech,18091581
BEL,2022/7/1,Johnson&Johnson,428253
BEL,2022/7/1,Moderna,4293050
BEL,2022/7/1,Novavax,2214
BEL,2022/7/1,Pfizer/BioNTech,18113184
BEL,2022/7/8,Johnson&Johnson,428275
BEL,2022/7/8,Moderna,4293657
BEL,2022/7/8,Novavax,2268
BEL,2022/7/8,Pfizer/BioNTech,18128380
BEL,2022/7/15,Johnson&Johnson,428297
BEL,2022/7/15,Moderna,4294169
BEL,2022/7/15,Novavax,2308
BEL,2022/7/15,Oxford/AstraZeneca,2849283
BEL,2022/7/15,Pfizer/BioNTech,18143203
BEL,2022/7/22,Johnson&Johnson,428314
BEL,2022/7/22,Moderna,4294618
BEL,2022/7/22,Novavax,2336
BEL,2022/7/22,Oxford/AstraZeneca,2849284
BEL,2022/7/22,Pfizer/BioNTech,18150287
BEL,2022/7/29,Johnson&Johnson,428329
BEL,2022/7/29,Moderna,4295095
BEL,2022/7/29,Novavax,2373
BEL,2022/7/29,Pfizer/BioNTech,18160183
BEL,2022/8/5,Johnson&Johnson,428339
BEL,2022/8/5,Moderna,4295596
BEL,2022/8/5,Novavax,2400
BEL,2022/8/5,Oxford/AstraZeneca,2849286
BEL,2022/8/5,Pfizer/BioNTech,18170071
BEL,2022/8/12,Johnson&Johnson,428351
BEL,2022/8/12,Moderna,4296317
BEL,2022/8/12,Novavax,2426
BEL,2022/8/12,Pfizer/BioNTech,18180063
BEL,2022/8/19,Johnson&Johnson,428359
BEL,2022/8/19,Moderna,4297406
BEL,2022/8/19,Novavax,2450
BEL,2022/8/19,Oxford/AstraZeneca,2849287
BEL,2022/8/19,Pfizer/BioNTech,18191586
BEL,2022/8/26,Johnson&Johnson,428384
BEL,2022/8/26,Moderna,4300579
BEL,2022/8/26,Novavax,2471
BEL,2022/8/26,Pfizer/BioNTech,18205179
BEL,2022/9/2,Johnson&Johnson,428401
BEL,2022/9/2,Moderna,4304990
BEL,2022/9/2,Novavax,2488
BEL,2022/9/2,Pfizer/BioNTech,18215110
BEL,2022/9/9,Johnson&Johnson,428407
BEL,2022/9/9,Moderna,4312327
BEL,2022/9/9,Novavax,2489
BEL,2022/9/9,Pfizer/BioNTech,18232790
BEL,2022/9/16,Johnson&Johnson,428424
BEL,2022/9/16,Moderna,4318803
BEL,2022/9/16,Novavax,2490
BEL,2022/9/16,Oxford/AstraZeneca,2849289
BEL,2022/9/16,Pfizer/BioNTech,18794720
BEL,2022/9/23,Johnson&Johnson,428459
BEL,2022/9/23,Moderna,4343599
BEL,2022/9/23,Novavax,2493
BEL,2022/9/23,Pfizer/BioNTech,19415287
BEL,2022/9/30,Johnson&Johnson,428484
BEL,2022/9/30,Moderna,4365611
BEL,2022/9/30,Novavax,2494
BEL,2022/9/30,Pfizer/BioNTech,20022568
BEL,2022/10/7,Johnson&Johnson,428499
BEL,2022/10/7,Moderna,4379267
BEL,2022/10/7,Novavax,2498
BEL,2022/10/7,Pfizer/BioNTech,20552081
BEL,2022/10/14,Johnson&Johnson,428526
BEL,2022/10/14,Moderna,4382862
BEL,2022/10/14,Novavax,2508
BEL,2022/10/14,Oxford/AstraZeneca,2849292
BEL,2022/10/14,Pfizer/BioNTech,21018241
BEL,2022/10/21,Johnson&Johnson,428536
BEL,2022/10/21,Moderna,4385382
BEL,2022/10/21,Novavax,2511
BEL,2022/10/21,Pfizer/BioNTech,21363647
BEL,2022/10/28,Johnson&Johnson,428555
BEL,2022/10/28,Moderna,4386813
BEL,2022/10/28,Novavax,2522
BEL,2022/10/28,Oxford/AstraZeneca,2849293
BEL,2022/10/28,Pfizer/BioNTech,21632528
BEL,2022/11/4,Johnson&Johnson,428561
BEL,2022/11/4,Moderna,4386877
BEL,2022/11/4,Novavax,2527
BEL,2022/11/4,Pfizer/BioNTech,21700792
BEL,2022/11/11,Johnson&Johnson,428569
BEL,2022/11/11,Moderna,4387180
BEL,2022/11/11,Novavax,2528
BEL,2022/11/11,Pfizer/BioNTech,21757942
BEL,2022/11/18,Johnson&Johnson,428577
BEL,2022/11/18,Moderna,4387294
BEL,2022/11/18,Novavax,2530
BEL,2022/11/18,Pfizer/BioNTech,21803410
BEL,2022/11/25,Johnson&Johnson,428591
BEL,2022/11/25,Moderna,4387465
BEL,2022/11/25,Novavax,2533
BEL,2022/11/25,Oxford/AstraZeneca,2849294
BEL,2022/11/25,Pfizer/BioNTech,21828540
BEL,2022/12/2,Johnson&Johnson,428598
BEL,2022/12/2,Moderna,4387564
BEL,2022/12/2,Novavax,2535
BEL,2022/12/2,Pfizer/BioNTech,21851449
BEL,2022/12/9,Johnson&Johnson,428602
BEL,2022/12/9,Moderna,4387684
BEL,2022/12/9,Pfizer/BioNTech,21871118
BEL,2022/12/16,Johnson&Johnson,428606
BEL,2022/12/16,Moderna,4387821
BEL,2022/12/16,Novavax,2537
BEL,2022/12/16,Pfizer/BioNTech,21887573
BEL,2022/12/23,Johnson&Johnson,428614
BEL,2022/12/23,Moderna,4387865
BEL,2022/12/23,Novavax,2538
BEL,2022/12/23,Pfizer/BioNTech,21899986
BEL,2022/12/30,Johnson&Johnson,428617
BEL,2022/12/30,Moderna,4387873
BEL,2022/12/30,Novavax,2539
BEL,2022/12/30,Pfizer/BioNTech,21905040
BEL,2023/1/6,Johnson&Johnson,428621
BEL,2023/1/6,Moderna,4387899
BEL,2023/1/6,Pfizer/BioNTech,21910796
BEL,2023/1/13,Johnson&Johnson,428624
BEL,2023/1/13,Moderna,4388155
BEL,2023/1/13,Novavax,2541
BEL,2023/1/13,Pfizer/BioNTech,21919576
BEL,2023/1/20,Johnson&Johnson,428629
BEL,2023/1/20,Moderna,4388863
BEL,2023/1/20,Novavax,2544
BEL,2023/1/20,Pfizer/BioNTech,21925413
BEL,2023/1/27,Johnson&Johnson,428634
BEL,2023/1/27,Moderna,4389254
BEL,2023/1/27,Novavax,2547
BEL,2023/1/27,Pfizer/BioNTech,21929785
BEL,2023/2/3,Johnson&Johnson,428635
BEL,2023/2/3,Moderna,4389423
BEL,2023/2/3,Novavax,2548
BEL,2023/2/3,Pfizer/BioNTech,21932794
BEL,2023/2/10,Johnson&Johnson,428636
BEL,2023/2/10,Moderna,4389444
BEL,2023/2/10,Pfizer/BioNTech,21935020
BEL,2023/2/17,Johnson&Johnson,428639
BEL,2023/2/17,Moderna,4389476
BEL,2023/2/17,Novavax,2549
BEL,2023/2/17,Pfizer/BioNTech,21936825
BEL,2023/2/24,Johnson&Johnson,428640
BEL,2023/2/24,Moderna,4389480
BEL,2023/2/24,Pfizer/BioNTech,21938173
BEL,2023/3/3,Johnson&Johnson,428641
BEL,2023/3/3,Moderna,4389495
BEL,2023/3/3,Novavax,2550
BEL,2023/3/3,Pfizer/BioNTech,21939371
BEL,2023/3/10,Moderna,4389496
BEL,2023/3/10,Novavax,2551
BEL,2023/3/10,Pfizer/BioNTech,21940532
BEL,2023/3/17,Johnson&Johnson,428645
BEL,2023/3/17,Moderna,4389505
BEL,2023/3/17,Pfizer/BioNTech,21941518
BEL,2023/3/24,Johnson&Johnson,428648
BEL,2023/3/24,Moderna,4389509
BEL,2023/3/24,Novavax,2554
BEL,2023/3/24,Pfizer/BioNTech,21942319
BEL,2023/3/31,Moderna,4389510
BEL,2023/3/31,Pfizer/BioNTech,21943037
BEL,2023/4/7,Moderna,4389513
BEL,2023/4/7,Pfizer/BioNTech,21943534
BEL,2023/4/14,Johnson&Johnson,428650
BEL,2023/4/14,Moderna,4389514
BEL,2023/4/14,Pfizer/BioNTech,21943882
BEL,2023/4/21,Johnson&Johnson,428652
BEL,2023/4/21,Moderna,4389515
BEL,2023/4/21,Pfizer/BioNTech,21944310
BEL,2023/4/28,Novavax,2556
BEL,2023/4/28,Pfizer/BioNTech,21944710
BEL,2023/5/5,Moderna,4389516
BEL,2023/5/5,Pfizer/BioNTech,21944983
BEL,2023/5/12,Oxford/AstraZeneca,2849295
BEL,2023/5/12,Pfizer/BioNTech,21945259
BEL,2023/5/19,Novavax,2558
BEL,2023/5/19,Pfizer/BioNTech,21945463
BEL,2023/5/26,Pfizer/BioNTech,21945711
BEL,2023/6/2,Moderna,4389517
BEL,2023/6/2,Pfizer/BioNTech,21945872
BEL,2023/6/9,Pfizer/BioNTech,21946105
BEL,2023/6/16,Johnson&Johnson,428653
BEL,2023/6/16,Pfizer/BioNTech,21946247
BEL,2023/6/23,Moderna,4389518
BEL,2023/6/23,Pfizer/BioNTech,21946390
BEL,2023/6/30,Pfizer/BioNTech,21946514
BEL,2023/7/7,Moderna,4389519
BEL,2023/7/7,Pfizer/BioNTech,21946611
BEL,2023/7/14,Pfizer/BioNTech,21946682
BEL,2023/7/21,Pfizer/BioNTech,21946718
BEL,2023/7/28,Pfizer/BioNTech,21946761
BEL,2023/8/4,Pfizer/BioNTech,21946802
BEL,2023/8/11,Pfizer/BioNTech,21946838
BEL,2023/8/18,Pfizer/BioNTech,21946889
BEL,2023/8/25,Pfizer/BioNTech,21946982
BEL,2023/9/1,Moderna,4389520
BEL,2023/9/1,Pfizer/BioNTech,21947093
BGR,2021/1/1,Pfizer/BioNTech,0
BGR,2021/1/8,Moderna,0
BGR,2021/1/8,Pfizer/BioNTech,13473
BGR,2021/1/15,Moderna,491
BGR,2021/1/15,Pfizer/BioNTech,17962
BGR,2021/1/22,Moderna,843
BGR,2021/1/22,Pfizer/BioNTech,25300
BGR,2021/1/29,Moderna,1053
BGR,2021/1/29,Pfizer/BioNTech,40072
BGR,2021/2/5,Moderna,2207
BGR,2021/2/5,Oxford/AstraZeneca,10
BGR,2021/2/5,Pfizer/BioNTech,54821
BGR,2021/2/12,Moderna,3333
BGR,2021/2/12,Oxford/AstraZeneca,2035
BGR,2021/2/12,Pfizer/BioNTech,70020
BGR,2021/2/19,Moderna,6446
BGR,2021/2/19,Oxford/AstraZeneca,28947
BGR,2021/2/19,Pfizer/BioNTech,83960
BGR,2021/2/26,Moderna,10475
BGR,2021/2/26,Oxford/AstraZeneca,97630
BGR,2021/2/26,Pfizer/BioNTech,104340
BGR,2021/3/5,Moderna,14820
BGR,2021/3/5,Oxford/AstraZeneca,143932
BGR,2021/3/5,Pfizer/BioNTech,129880
BGR,2021/3/12,Moderna,16988
BGR,2021/3/12,Oxford/AstraZeneca,174209
BGR,2021/3/12,Pfizer/BioNTech,147683
BGR,2021/3/19,Moderna,20921
BGR,2021/3/19,Oxford/AstraZeneca,179029
BGR,2021/3/19,Pfizer/BioNTech,168956
BGR,2021/3/26,Moderna,34004
BGR,2021/3/26,Oxford/AstraZeneca,206835
BGR,2021/3/26,Pfizer/BioNTech,195704
BGR,2021/4/2,Moderna,44809
BGR,2021/4/2,Oxford/AstraZeneca,230180
BGR,2021/4/2,Pfizer/BioNTech,228583
BGR,2021/4/9,Moderna,59160
BGR,2021/4/9,Oxford/AstraZeneca,238387
BGR,2021/4/9,Pfizer/BioNTech,275118
BGR,2021/4/16,Johnson&Johnson,0
BGR,2021/4/16,Moderna,74318
BGR,2021/4/16,Oxford/AstraZeneca,241707
BGR,2021/4/16,Pfizer/BioNTech,322422
BGR,2021/4/23,Moderna,93241
BGR,2021/4/23,Oxford/AstraZeneca,247383
BGR,2021/4/23,Pfizer/BioNTech,382650
BGR,2021/4/30,Moderna,108865
BGR,2021/4/30,Oxford/AstraZeneca,263756
BGR,2021/4/30,Pfizer/BioNTech,452036
BGR,2021/5/7,Moderna,122688
BGR,2021/5/7,Oxford/AstraZeneca,300451
BGR,2021/5/7,Pfizer/BioNTech,514960
BGR,2021/5/14,Johnson&Johnson,398
BGR,2021/5/14,Moderna,145571
BGR,2021/5/14,Oxford/AstraZeneca,364379
BGR,2021/5/14,Pfizer/BioNTech,606439
BGR,2021/5/21,Johnson&Johnson,2629
BGR,2021/5/21,Moderna,165767
BGR,2021/5/21,Oxford/AstraZeneca,401422
BGR,2021/5/21,Pfizer/BioNTech,690983
BGR,2021/5/28,Johnson&Johnson,6276
BGR,2021/5/28,Moderna,181502
BGR,2021/5/28,Oxford/AstraZeneca,411232
BGR,2021/5/28,Pfizer/BioNTech,754371
BGR,2021/6/4,Johnson&Johnson,11142
BGR,2021/6/4,Moderna,190457
BGR,2021/6/4,Oxford/AstraZeneca,435357
BGR,2021/6/4,Pfizer/BioNTech,827459
BGR,2021/6/11,Johnson&Johnson,17995
BGR,2021/6/11,Moderna,202790
BGR,2021/6/11,Oxford/AstraZeneca,457905
BGR,2021/6/11,Pfizer/BioNTech,898535
BGR,2021/6/18,Johnson&Johnson,25960
BGR,2021/6/18,Moderna,216449
BGR,2021/6/18,Oxford/AstraZeneca,467883
BGR,2021/6/18,Pfizer/BioNTech,950161
BGR,2021/6/25,Johnson&Johnson,33133
BGR,2021/6/25,Moderna,225764
BGR,2021/6/25,Oxford/AstraZeneca,471006
BGR,2021/6/25,Pfizer/BioNTech,998035
BGR,2021/7/2,Johnson&Johnson,40028
BGR,2021/7/2,Moderna,234086
BGR,2021/7/2,Oxford/AstraZeneca,472878
BGR,2021/7/2,Pfizer/BioNTech,1044469
BGR,2021/7/9,Johnson&Johnson,48458
BGR,2021/7/9,Moderna,241903
BGR,2021/7/9,Oxford/AstraZeneca,474041
BGR,2021/7/9,Pfizer/BioNTech,1088638
BGR,2021/7/16,Johnson&Johnson,58464
BGR,2021/7/16,Moderna,248001
BGR,2021/7/16,Oxford/AstraZeneca,474833
BGR,2021/7/16,Pfizer/BioNTech,1131157
BGR,2021/7/23,Johnson&Johnson,68142
BGR,2021/7/23,Moderna,252810
BGR,2021/7/23,Oxford/AstraZeneca,475741
BGR,2021/7/23,Pfizer/BioNTech,1171960
BGR,2021/7/30,Johnson&Johnson,78474
BGR,2021/7/30,Moderna,258129
BGR,2021/7/30,Oxford/AstraZeneca,476392
BGR,2021/7/30,Pfizer/BioNTech,1217883
BGR,2021/8/6,Johnson&Johnson,89994
BGR,2021/8/6,Moderna,263950
BGR,2021/8/6,Oxford/AstraZeneca,476722
BGR,2021/8/6,Pfizer/BioNTech,1263566
BGR,2021/8/13,Johnson&Johnson,102584
BGR,2021/8/13,Moderna,269401
BGR,2021/8/13,Oxford/AstraZeneca,477047
BGR,2021/8/13,Pfizer/BioNTech,1306415
BGR,2021/8/20,Johnson&Johnson,116879
BGR,2021/8/20,Moderna,274759
BGR,2021/8/20,Oxford/AstraZeneca,477386
BGR,2021/8/20,Pfizer/BioNTech,1350586
BGR,2021/8/27,Johnson&Johnson,133038
BGR,2021/8/27,Moderna,280393
BGR,2021/8/27,Oxford/AstraZeneca,477682
BGR,2021/8/27,Pfizer/BioNTech,1398289
BGR,2021/9/3,Johnson&Johnson,149801
BGR,2021/9/3,Moderna,286004
BGR,2021/9/3,Oxford/AstraZeneca,477848
BGR,2021/9/3,Pfizer/BioNTech,1441597
BGR,2021/9/10,Johnson&Johnson,162922
BGR,2021/9/10,Moderna,290475
BGR,2021/9/10,Oxford/AstraZeneca,477914
BGR,2021/9/10,Pfizer/BioNTech,1477403
BGR,2021/9/17,Johnson&Johnson,176011
BGR,2021/9/17,Moderna,295088
BGR,2021/9/17,Oxford/AstraZeneca,478043
BGR,2021/9/17,Pfizer/BioNTech,1515275
BGR,2021/9/24,Johnson&Johnson,185898
BGR,2021/9/24,Moderna,298771
BGR,2021/9/24,Oxford/AstraZeneca,478135
BGR,2021/9/24,Pfizer/BioNTech,1546525
BGR,2021/10/1,Johnson&Johnson,195813
BGR,2021/10/1,Moderna,302454
BGR,2021/10/1,Oxford/AstraZeneca,478283
BGR,2021/10/1,Pfizer/BioNTech,1574515
BGR,2021/10/8,Johnson&Johnson,203836
BGR,2021/10/8,Moderna,305331
BGR,2021/10/8,Oxford/AstraZeneca,478322
BGR,2021/10/8,Pfizer/BioNTech,1602024
BGR,2021/10/15,Johnson&Johnson,213953
BGR,2021/10/15,Moderna,308556
BGR,2021/10/15,Oxford/AstraZeneca,478357
BGR,2021/10/15,Pfizer/BioNTech,1628450
BGR,2021/10/22,Johnson&Johnson,255378
BGR,2021/10/22,Moderna,315021
BGR,2021/10/22,Oxford/AstraZeneca,478410
BGR,2021/10/22,Pfizer/BioNTech,1680407
BGR,2021/10/29,Johnson&Johnson,312759
BGR,2021/10/29,Moderna,324072
BGR,2021/10/29,Oxford/AstraZeneca,478474
BGR,2021/10/29,Pfizer/BioNTech,1745754
BGR,2021/11/5,Johnson&Johnson,353234
BGR,2021/11/5,Moderna,332428
BGR,2021/11/5,Pfizer/BioNTech,1802357
BGR,2021/11/12,Johnson&Johnson,379027
BGR,2021/11/12,Moderna,340090
BGR,2021/11/12,Pfizer/BioNTech,1873402
BGR,2021/11/19,Johnson&Johnson,399308
BGR,2021/11/19,Moderna,350165
BGR,2021/11/19,Pfizer/BioNTech,1959107
BGR,2021/11/26,Johnson&Johnson,417244
BGR,2021/11/26,Moderna,363268
BGR,2021/11/26,Pfizer/BioNTech,2037336
BGR,2021/12/3,Johnson&Johnson,430658
BGR,2021/12/3,Moderna,376850
BGR,2021/12/3,Pfizer/BioNTech,2116155
BGR,2021/12/10,Johnson&Johnson,441050
BGR,2021/12/10,Moderna,388824
BGR,2021/12/10,Pfizer/BioNTech,2187827
BGR,2021/12/17,Johnson&Johnson,450804
BGR,2021/12/17,Moderna,400862
BGR,2021/12/17,Pfizer/BioNTech,2260115
BGR,2021/12/24,Johnson&Johnson,460037
BGR,2021/12/24,Moderna,408650
BGR,2021/12/24,Pfizer/BioNTech,2310809
BGR,2021/12/31,Johnson&Johnson,465771
BGR,2021/12/31,Moderna,414300
BGR,2021/12/31,Pfizer/BioNTech,2344709
BGR,2022/1/7,Johnson&Johnson,474859
BGR,2022/1/7,Moderna,435287
BGR,2022/1/7,Pfizer/BioNTech,2466514
BGR,2022/1/14,Johnson&Johnson,483911
BGR,2022/1/14,Moderna,455844
BGR,2022/1/14,Oxford/AstraZeneca,478487
BGR,2022/1/14,Pfizer/BioNTech,2587281
BGR,2022/1/21,Johnson&Johnson,491097
BGR,2022/1/21,Moderna,467316
BGR,2022/1/21,Oxford/AstraZeneca,478497
BGR,2022/1/21,Pfizer/BioNTech,2658996
BGR,2022/1/28,Johnson&Johnson,495847
BGR,2022/1/28,Moderna,473069
BGR,2022/1/28,Oxford/AstraZeneca,478506
BGR,2022/1/28,Pfizer/BioNTech,2708688
BGR,2022/2/4,Johnson&Johnson,499873
BGR,2022/2/4,Moderna,478158
BGR,2022/2/4,Oxford/AstraZeneca,478514
BGR,2022/2/4,Pfizer/BioNTech,2748000
BGR,2022/2/11,Johnson&Johnson,503015
BGR,2022/2/11,Moderna,482349
BGR,2022/2/11,Oxford/AstraZeneca,478515
BGR,2022/2/11,Pfizer/BioNTech,2780245
BGR,2022/2/18,Johnson&Johnson,505783
BGR,2022/2/18,Moderna,485755
BGR,2022/2/18,Oxford/AstraZeneca,478521
BGR,2022/2/18,Pfizer/BioNTech,2803039
BGR,2022/2/25,Johnson&Johnson,507940
BGR,2022/2/25,Moderna,487978
BGR,2022/2/25,Oxford/AstraZeneca,478540
BGR,2022/2/25,Pfizer/BioNTech,2821950
BGR,2022/3/4,Johnson&Johnson,509151
BGR,2022/3/4,Moderna,489241
BGR,2022/3/4,Pfizer/BioNTech,2832387
BGR,2022/3/11,Johnson&Johnson,510369
BGR,2022/3/11,Moderna,490516
BGR,2022/3/11,Pfizer/BioNTech,2842794
BGR,2022/3/18,Johnson&Johnson,511702
BGR,2022/3/18,Moderna,491663
BGR,2022/3/18,Oxford/AstraZeneca,478541
BGR,2022/3/18,Pfizer/BioNTech,2852218
BGR,2022/3/25,Johnson&Johnson,512657
BGR,2022/3/25,Moderna,492733
BGR,2022/3/25,Pfizer/BioNTech,2860086
BGR,2022/4/1,Johnson&Johnson,513640
BGR,2022/4/1,Moderna,493580
BGR,2022/4/1,Pfizer/BioNTech,2866929
BGR,2022/4/8,Johnson&Johnson,514556
BGR,2022/4/8,Moderna,494428
BGR,2022/4/8,Pfizer/BioNTech,2873558
BGR,2022/4/15,Johnson&Johnson,515710
BGR,2022/4/15,Moderna,495290
BGR,2022/4/15,Oxford/AstraZeneca,478546
BGR,2022/4/15,Pfizer/BioNTech,2880310
BGR,2022/4/22,Johnson&Johnson,516452
BGR,2022/4/22,Moderna,495639
BGR,2022/4/22,Oxford/AstraZeneca,478547
BGR,2022/4/22,Pfizer/BioNTech,2884807
BGR,2022/4/29,Johnson&Johnson,517267
BGR,2022/4/29,Moderna,496060
BGR,2022/4/29,Pfizer/BioNTech,2889736
BGR,2022/5/6,Johnson&Johnson,517842
BGR,2022/5/6,Moderna,496312
BGR,2022/5/6,Pfizer/BioNTech,2892522
BGR,2022/5/13,Johnson&Johnson,518512
BGR,2022/5/13,Moderna,496724
BGR,2022/5/13,Pfizer/BioNTech,2896467
BGR,2022/5/20,Johnson&Johnson,519038
BGR,2022/5/20,Moderna,496962
BGR,2022/5/20,Pfizer/BioNTech,2899474
BGR,2022/5/27,Johnson&Johnson,519513
BGR,2022/5/27,Moderna,497111
BGR,2022/5/27,Pfizer/BioNTech,2901680
BGR,2022/6/3,Johnson&Johnson,519962
BGR,2022/6/3,Moderna,497209
BGR,2022/6/3,Pfizer/BioNTech,2903788
BGR,2022/6/10,Johnson&Johnson,520295
BGR,2022/6/10,Moderna,497335
BGR,2022/6/10,Pfizer/BioNTech,2905481
BGR,2022/6/17,Johnson&Johnson,520647
BGR,2022/6/17,Moderna,497440
BGR,2022/6/17,Pfizer/BioNTech,2907071
BGR,2022/6/24,Johnson&Johnson,520992
BGR,2022/6/24,Moderna,497538
BGR,2022/6/24,Pfizer/BioNTech,2908641
BGR,2022/7/1,Johnson&Johnson,521434
BGR,2022/7/1,Moderna,498129
BGR,2022/7/1,Pfizer/BioNTech,2913421
BGR,2022/7/8,Johnson&Johnson,521910
BGR,2022/7/8,Moderna,499151
BGR,2022/7/8,Pfizer/BioNTech,2922292
BGR,2022/7/15,Johnson&Johnson,522522
BGR,2022/7/15,Moderna,500688
BGR,2022/7/15,Pfizer/BioNTech,2936802
BGR,2022/7/22,Johnson&Johnson,523125
BGR,2022/7/22,Moderna,502374
BGR,2022/7/22,Pfizer/BioNTech,2952649
BGR,2022/7/29,Johnson&Johnson,523819
BGR,2022/7/29,Moderna,503948
BGR,2022/7/29,Pfizer/BioNTech,2966822
BGR,2022/8/5,Johnson&Johnson,524501
BGR,2022/8/5,Moderna,504805
BGR,2022/8/5,Pfizer/BioNTech,2979402
BGR,2022/8/12,Johnson&Johnson,525164
BGR,2022/8/12,Moderna,505662
BGR,2022/8/12,Pfizer/BioNTech,2991031
BGR,2022/8/19,Johnson&Johnson,525805
BGR,2022/8/19,Moderna,506395
BGR,2022/8/19,Pfizer/BioNTech,2999638
BGR,2022/8/26,Johnson&Johnson,526350
BGR,2022/8/26,Moderna,506955
BGR,2022/8/26,Pfizer/BioNTech,3006991
BGR,2022/9/2,Johnson&Johnson,526818
BGR,2022/9/2,Moderna,507306
BGR,2022/9/2,Pfizer/BioNTech,3012301
BGR,2022/9/9,Johnson&Johnson,527164
BGR,2022/9/9,Moderna,507608
BGR,2022/9/9,Pfizer/BioNTech,3015953
BGR,2022/9/16,Johnson&Johnson,527470
BGR,2022/9/16,Moderna,507804
BGR,2022/9/16,Pfizer/BioNTech,3021409
BGR,2022/9/23,Johnson&Johnson,527663
BGR,2022/9/23,Moderna,508022
BGR,2022/9/23,Pfizer/BioNTech,3026695
BGR,2022/9/30,Johnson&Johnson,527896
BGR,2022/9/30,Moderna,508459
BGR,2022/9/30,Pfizer/BioNTech,3034043
BGR,2022/10/7,Johnson&Johnson,528059
BGR,2022/10/7,Moderna,508934
BGR,2022/10/7,Pfizer/BioNTech,3041017
BGR,2022/10/14,Johnson&Johnson,528274
BGR,2022/10/14,Moderna,509413
BGR,2022/10/14,Pfizer/BioNTech,3048580
BGR,2022/10/21,Johnson&Johnson,528391
BGR,2022/10/21,Moderna,509764
BGR,2022/10/21,Pfizer/BioNTech,3054711
BGR,2022/10/28,Johnson&Johnson,528521
BGR,2022/10/28,Moderna,510006
BGR,2022/10/28,Pfizer/BioNTech,3060278
BGR,2022/11/4,Johnson&Johnson,528660
BGR,2022/11/4,Moderna,510216
BGR,2022/11/4,Pfizer/BioNTech,3064695
BGR,2022/11/11,Johnson&Johnson,528766
BGR,2022/11/11,Moderna,510359
BGR,2022/11/11,Pfizer/BioNTech,3068996
BGR,2022/11/18,Johnson&Johnson,528900
BGR,2022/11/18,Moderna,510490
BGR,2022/11/18,Pfizer/BioNTech,3072972
BGR,2022/11/25,Johnson&Johnson,528981
BGR,2022/11/25,Moderna,510638
BGR,2022/11/25,Pfizer/BioNTech,3075923
BGR,2022/12/2,Johnson&Johnson,529075
BGR,2022/12/2,Moderna,510733
BGR,2022/12/2,Pfizer/BioNTech,3078123
BGR,2022/12/9,Johnson&Johnson,529164
BGR,2022/12/9,Moderna,510823
BGR,2022/12/9,Pfizer/BioNTech,3080038
BGR,2022/12/16,Johnson&Johnson,529255
BGR,2022/12/16,Moderna,510883
BGR,2022/12/16,Pfizer/BioNTech,3081552
BGR,2022/12/23,Johnson&Johnson,529350
BGR,2022/12/23,Moderna,510954
BGR,2022/12/23,Pfizer/BioNTech,3082732
BGR,2022/12/30,Johnson&Johnson,529532
BGR,2022/12/30,Moderna,511774
BGR,2022/12/30,Pfizer/BioNTech,3086268
BGR,2023/1/6,Johnson&Johnson,529653
BGR,2023/1/6,Moderna,511817
BGR,2023/1/6,Pfizer/BioNTech,3086932
BGR,2023/1/13,Johnson&Johnson,529800
BGR,2023/1/13,Moderna,511845
BGR,2023/1/13,Pfizer/BioNTech,3088091
BGR,2023/1/20,Johnson&Johnson,529924
BGR,2023/1/20,Moderna,511876
BGR,2023/1/20,Pfizer/BioNTech,3088872
BGR,2023/1/27,Johnson&Johnson,530022
BGR,2023/1/27,Moderna,511909
BGR,2023/1/27,Pfizer/BioNTech,3089394
BGR,2023/2/3,Johnson&Johnson,530124
BGR,2023/2/3,Moderna,511914
BGR,2023/2/3,Pfizer/BioNTech,3089808
BGR,2023/2/10,Johnson&Johnson,530219
BGR,2023/2/10,Moderna,511919
BGR,2023/2/10,Pfizer/BioNTech,3090202
BGR,2023/2/17,Johnson&Johnson,530315
BGR,2023/2/17,Moderna,511923
BGR,2023/2/17,Pfizer/BioNTech,3090527
BGR,2023/2/24,Johnson&Johnson,530406
